产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,票证类型,出票OFFICE,备注,产品有限期,航司结算方式,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,上浮/下浮价格,政策返点（后返+车辆后返+代理费),上浮价格/直减,结算方式
优享变更,"分级溢价+高代理费托运行李额随订座舱位
航班计划出港时间前6小时(含)以前，免费变更一次",H/K/L/M/X/V/N/A/U/T,,200,PTNH1,,KMG319/KMG279,PAT:A然后选择对应产品代码的价格,有效,,,,,,,,,,,,,,,,,,,,500,
MU、GP免费快速安检通道,昆明出港GP,,不限,免费东01安检通道,,,KMG319/KMG279,发送“名字+票号+航班号 航程+日期时间+人数+服务需求”到QQ保障群704876602,有效,,,,,,,,,,,,,,,,,,,,,
MU、GP高舱免费接送,昆明进出港GP+集团客户47开头,"GP/U、F、J、C、D、Q、I、W、P、Y、B、
M、E、K舱。",1000票面以上,免费接送机,,,KMG319,分号限量使用，需要完成对应指标,,,,,,,,,,,,,,,,,,,,,,
MU、GP高舱免费接送,昆明进出港GP+集团客户47开头,接送机适用舱位:U、F、J、C、D、Q、I、W、P、Y、B、M、E、K、L、N、R、S、V舱，GP 和集团客户均可使用，且实际出票净票价(不含税费)单程须在人民币500元(含)以上。,500票面以上,免费接送机,,,KMG319,接送机服务一张东航票号对应免费享受东航提供昆明长水机场与昆明市区指定区域接送机服务。所赠接、送机服务，乘机当日有效。即日起至2025年03月31日,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V,80,GP: 40元  L5 300里程,GPL5,,KMG319/KMG279/CTU152/SZX146,"1.旅客类型‘’东方万里行‘’会员（限成人）

2.后返（GP都适用）
注意：销售时注意是否有会员号，只能销售有‘’会员号‘’旅客，非会员暂不能销售，如有变动已通知为准。",有效,后返,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,150,GP:75元   L1 600里程,GPL1,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,260,GP:130元  L2 1200里程,GPL2,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,370,GP:185元  (L3) 1800里程,GPL3,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,530,GP:265 (L4) 2400里程,GPL4,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,800,GP:400元（里程1800）L6 3600里程,GPL6,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有GP优享产品可适用于航前4小时免费改期的政策),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,1000,GP:500元（里程2400）L7 4800里程,GPL7,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,80,BSP:30   L5 300里程,L5,,KMG319/KMG279/CTU152/SZX146,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,150,BSP:60   L1 600里程,L1,,KMG319/KMG279/CTU152,,"销售日期：不限
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日",后返,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,260,BSP:110    L2 1200里程,L2,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,370,BSP:130 L3  1800里程,L3,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,530,BSP:200  L4 2400里程,L4,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,800,BSP:320  L6 3600里程,L6,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
MU、里程优享,所有航线(所有BSP优享产品),C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,1000,BSP:350 L7 4800里程,L7,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,80,20          300里程 ,GPL5,,KMG319,"使用 GP 里程优享产品，可享受航前 4 小时免费改期的权
益。",,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,150,38           600里程 ,GPL1,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,260,65          1200里程 ,GPL2,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,370,93           1800里程,GPL3,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,530,133          2400里程,GPL4,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,800,200          3600里程,GPL6,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,1000,250          4800里程,GPL7,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,80,20         L5  300里程 ,LCYX300,,KMG319,"销售渠道：BSP/B2T
销售日期：即日起-2026 年 12 月 31 日
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日（具体
以运价发布时间为准）",,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,150,38         L1   600里程 ,LCYX600,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,260,65          L2 1200里程 ,LCYX1200,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,370,93         L3 1800里程,LCYX1800,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,530,133          L4 2400里程,LCYX2400,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,800,200          L6 3600里程,LCYX3600,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
“里程优享”4.1-12.31,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,1000,250          L7 4800里程,LCYX4800,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU，GP 客票晋舱前返,适用航线：东上航实际承运涉及KMG=CAN=PVG=SZX=TCZ=TSN=URC=WUH=XMN=PKX=SHA=XIY=TAO=BSD=ZAT=DIG=TYN=JHG=WUX=LNJ，以及全国航线，具体参照表格销售,适用舱位：经济舱（Y/B/M/E/K/L/N/R/S）GP客票；运价标识：定 Y 舱后使用 PAT:A#CGP 可展示 FB 为 YGP10M 的运价，代表在 M 舱公布运价+10%Y 舱价格,高舱-低舱,差价的40%-60%前返,YGP10M,,KMG319/KMG279/CTU152,,,,,,,,,,,,,,,,,,,,,,,
变更优享+,填开在 781 客票上的东航、上航实际承运航班（代号共享航班除外）,M/E/K/L/N/R/S/V（对产品价格超过经济舱 Y 舱公布运价的情况进行拦截）,160,40,BG,,KMG319,"旅客类型：仅限成人旅客、儿童，婴儿及特殊旅客不适用。
销售渠道：BSP/B2T
销售日期：即日起-2026 年 12 月 31 日
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日（具体以运价发布时间为准）",,,,,,,,,,,,,,,,,,,,,,
MU、云南GP空铁优享,昆明进出港航线(C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z),1.区域一：增值服务包括玉溪、曲靖至或返昆明高铁二等座客票一张、昆明站或昆明南站至或返昆明长水机场地面运输一次（专车）,260,210,,,KMG319,产品对应舱位客票的航班/日期变更，自愿变更时间在航班规定离站时间前4小时（含）之外，免收变更手续费,有效,,,,,,,,,,,,,,,,,,,,,
MU、云南GP空铁优享,昆明进出港航线(C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z),2.区域二：包括建水、楚雄、蒙自、文山至或返昆明高铁二等座客票一张、昆明站或昆明南站至或返昆明长水机场地面运输一次,310,260,,,KMG319,1.注意台账做共享链接（用车信息+对应高铁信息）,航班日期：即日起-2025年12月31日,,,,,,,,,,,,,,,,,,,,,
MU、云南GP空铁优享,昆明进出港航线(C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z),3.区域三：包括普洱、大理、保山、版纳、丽江至或返昆明高铁二等座客票一张、昆明站或昆明南站至或返昆明长水机场地面运输一次（专车）,410,360,,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、云南GP空铁优享,昆明进出港航线(C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z),区域四：包括临沧、迪庆至或返昆明高铁二等座客票一张、昆明站或昆明南站至或返昆明长水机场地面运输一次（专车）,460,410,,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、昆明易优享,①易登机,KMG-PKX-PVG-SHA-TFU-HFE-CAN-SZX-CTU-XIY-TCZ-JHG-SYM-LUM-LNJ-BSD (N舱以上）,460,410,,,KMG319/KMG279/CTU152/SZX146,,,,,,,,,,,,,,,,,,,,,,,
用车优享+,单程、往返程,P/B/M/E/K/L/N/R/S/V/T/Z,150,38,YC,,KMG319,"销售日期：即日起至 2026 年 12 月 31 日
承运日期:2026 年 4 月 1 日-2026 年 12 月 31 日
（具体以运价发布时间为准）",有效,后返,,,,,,,,,,,,,,,,,,,,
Wi-Fi 优享+,所有航线  BSP/B2T渠道“Wi-Fi优享+,P/B/M/E/K/L/N/R/S/V/T/Z,40,10,W1,,KMG319,"销售渠道：BSP/B2T
使用渠道：机上空中互联门户
销售日期：即日起-2026 年 12 月 31 日
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日（具体
以运价发布时间为准）",,后返,,,,,,,,,,,,,,,,,,,,
MU、Wi-Fi优享+里程优享,所有行程,P/B/M/E/K/L/N/R/S/V/T/Z( 产品代码：WFLCYX300,110,28,W3,,KMG319,"销售日期：即日起-2026 年 12 月 31 日
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日",,后返,,,,,,,,,,,,,,,,,,,,
MU、Wi-Fi优享+里程优享,所有行程,P/B/M/E/K/L/N/R/S/V/T/Z( 产品代码：WFLCYX600,190,48,W4,,KMG319,,,后返,,,,,,,,,,,,,,,,,,,,
MU、Wi-Fi优享+里程优享,所有行程,P/B/M/E/K/L/N/R/S/V/T/Z( 产品代码：WFLCYX1200,300,75,W5,,KMG319,,,后返,,,,,,,,,,,,,,,,,,,,
GP 渠道 Wi-Fi 优享+里程优享,"东上航实际承运的含有机上互联服务网功能的国内直达航班（不适用于中转或经停）
",B/M/E/K/L/N/R/S/V/T/Z,110,28,GPW3,,KMG319,"适用渠道：BSP
销售日期：不限
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日
适用航程：单程、往返程
适用客票：GP 客票   特殊退改规则：使用 GP WIFI+里程优享产品可享受航前 4
小时免费改期政策",,后返,,,,,,,,,,,,,,,,,,,,
GP 渠道 Wi-Fi 优享+里程优享,"东上航实际承运的含有机上互联服务网功能的国内直达航班（不适用于中转或经停）
",B/M/E/K/L/N/R/S/V/T/Z,190,48,GPW4,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
GP 渠道 Wi-Fi 优享+里程优享,"东上航实际承运的含有机上互联服务网功能的国内直达航班（不适用于中转或经停）
",B/M/E/K/L/N/R/S/V/T/Z,300,75,GPW5,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
MU、东航免费接送机调整,所有行程,"适用航线:昆明始发或到达东、上航实际承运国内单程、往返程、铁口程航班;
3、东航云南有限公司客户编号为47开头的两方和三方集（7月-9月调整K舱起免费接送）",300,125,,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
安心优享+,所有航线,C/D/Q/I/P/B/M/E/K/L/N/R/S/V/T/Z,99,25,BX,,KMG319/KMG279/CTU152/SZX146,"销售渠道：BSP
销售日期：即日起至 2026 年 12 月 31 日。
承运日期：2026 年 4 月 1 日至 2026 年 12 月 31 日。
产品内容：在外放价格之上设置较高价格，旅客购买较高价格后可获赠航班综合保险（包含航空意外险、航班延误险）和东航商城优惠券。旅客购买“安心优享+”产品后，为乘机人投保，发放商城优惠券。投保信息的短信发到乘机人 CTCM手机号。商城优惠券可以用手机号绑定的会员账户或以手机号游客身份登录领取。商城优惠券有效期自发放之日开始算 90天有效。",,,,,,,,,,,,,,,,,,,,,,
MU国博优享,所有航线,"U/C/D/Q/I/W/P/B/M/E/K/L/N/R/S/V/T/Z
TC 项（GBYX）、FB 项（G5）",70-120,20,G5,,KMG319,"销售日期：2025 年 9 月 3 日至 2026 年 6 月 30 日。
承运日期：2025 年 9 月 3 日至 2026 年 6 月 30 日。
行程类型：单程。",有效,,,,,,,,,,,,,,,,,,,,,
低碳优享,东航/上航实际承运国内单程/往返直达航班。,"B/M/E/K/L/N/R/S/V/T/Z(对产品价格超
过经济舱无折扣公布运价的情况进行拦截)",150,60,DX3,,KMG319,"销售渠道：BSP
销售日期：即日起-2026 年 12 月 31 日。
承运日期：2026 年 4 月 1 日-2026 年 12 月 31 日。普通客票以 Farebasis 项后缀两位即 X2/X3 为识别代
号,GP 客票以后缀四位即 GPX2/GPX3 为识别代号",有效,,,,,,,,,,,,,,,,,,,,,
低碳优享,东航/上航实际承运国内单程/往返直达航班。,"B/M/E/K/L/N/R/S/V/T/Z(对产品价格超
过经济舱无折扣公布运价的情况进行拦截)",300,120,DX2,,KMG319,,,,,,,,,,,,,,,,,,,,,,,
SC旅行优享,所有航线,所有舱位,50,10+12+22,*/SWX50,GP/BSP,KMG319/KMG279,指定航班航段，基本异地航线（见附件）,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC旅行优享,所有航线,所有舱位,100,25+25+,*/SWX,GP/BSP,KMG319/KMG279,无,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC免改优享（机+“改期”）,所有航线,所有舱位,150,37+37+,*/SWX1,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC免改优享（机+“改期”）,所有航线,所有舱位,200,50+50+,*/SWX2,GP/BSP,KMG319/KMG279,改期权益随票自动交付,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC免改优享（机+“改期”）,所有航线,所有舱位,300,75+75+,*/SWX3,GP/BSP,KMG319/KMG279,改期权益随票自动交付,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC免改优享（机+“改期”）,所有航线,所有舱位,500,125+125+,*7SWX5,GP/BSP,KMG319/KMG279,改期权益随票自动交付,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC退票优享,所有航线,所有舱位,400,100+100+,*/SWXTP4,GP/BSP,KMG319/KMG279,"1、航班起飞 48 小时（含）之前，自
愿退票仅收取 160 元固定手续费。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC退票优享,所有航线,所有舱位,600,150+150+,*/SWXTP6,GP/BSP,KMG319/KMG279,"1、航班起飞 24 小时（含）之前，自
愿退票仅收取 180 元固定手续费。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC退票优享,所有航线,所有舱位,800,200+200+,*/SWXTP8,GP/BSP,KMG319/KMG279,"1、航班起 12 小时（含）之前，自愿
退票仅收取 220 元固定手续费。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC畅达优享,所有航线,所有舱位,130,32+32+,*SWXJS1,GP/BSP,KMG319/KMG279,"1、起飞前 48 小时免费改期 1 次
2、20 元用车优惠券*1 张
3、30 元用车优惠券*1 张",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC畅达优享,所有航线,所有舱位,240,60+60+,*SWXJS2,GP/BSP,KMG319/KMG279,"1、起飞前 48 小时免费改期 1 次
2、100 元用车优惠券*1 张",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC畅达优享,所有航线,所有舱位,450,112+112,*SWXJS4,GP/BSP,KMG319/KMG279,"1、起飞前 48 小时免费改期 1 次
2、200 元用车优惠券*1 张",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC升舱优享,所有航线,所有舱位,700,175+175+,*/SWXTC7,GP/BSP,KMG319/KMG279,1、赠送 698 元国内通用升舱券 1 张,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC贵宾室优享,所有航线,所有舱位,200,50+50+,*/SWXGB2,GP/BSP,KMG319/KMG279,"1、赠青岛机场山航自营贵宾会员休息
室券 1 张。
2、起飞前 48H 免费改期 1 次",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC贵宾室优享,所有航线,所有舱位,300,75+75+,*/SWXGB3,GP/BSP,KMG319/KMG279,"1、赠烟台机场山航自营贵宾会员休息
室券 1 张。
2、起飞前 48H 免费改期 1 次。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(机+“里程”),所有航线,所有舱位,100,25+25+,*/LCJX1,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次2、300额外非定级里程,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(机+“里程”),所有航线,所有舱位,150,37+37,*/LCJX15,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次2、500额外非定级里程,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(机+“里程”),所有航线,所有舱位,200,50+50+,*/LCJX2,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次2、800额外非定级里程,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(机+“里程”),所有航线,所有舱位,300,75+75+,*/LCJX3,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次2、1200额外非定级里程,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(机+“里程”),所有航线,所有舱位,500,125+125+,*/LCJX5,GP/BSP,KMG319/KMG279,1、起飞前4H免费改期1次2、2000额外非定级里程,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC里程加享(100航信商旅优选）),所有航线,所有舱位,100,25+25+,*/HXLCJX1,GP/BSP,KMG319/KMG279,"1、起飞前 4H 免费改期 1 次
2、300 额外非定级里程",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC全能臻享,所有航线,所有舱位,900,225+225+,*SWXQN09,GP/BSP,KMG319/KMG279,"1、起飞前 4 小时免费改期 1 次。
2、航班起 24 小时（含）之前，自愿
退票仅收取 180 元固定手续费。
3、3600 额外非定级里程。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC全能臻享,所有航线,所有舱位,1000,250+250+,*SWXQN10,GP/BSP,KMG319/KMG279,"1、起飞前 4 小时免费改期 1 次。
2、航班起 12 小时（含）之前，自愿
退票仅收取 220 元固定手续费。
3、4000 额外非定级里程。",销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC好礼优享,所有航线,所有舱位,300,75+75+,*/SWXHL3,GP/BSP,KMG319/KMG279,1、赠山航特色机长熊一个。,销售日期：2026 年 4 月 4 日-2026 年 12 月 31 日,,,,,,,,,,,,,,,,,,,,,前返+后返
SC免费接送机,济南、青岛、烟台,C/D/W/Y/B/M/U/H,无,无,(GP),GP/BSP,KMG319,需要注册，预约免费接送机,有效,,,,,,,,,,,,,,,,,,,,,
SC   B舱高,全国航线,"B舱（休息室、免费改、额外行李、鲁雁值累计1鲁雁值=1元、快速安检等选一）
M舱（快速安检、累积积分、5KG选一）     ",无,"首次推60元/人
已注册且使用30元/人",,GP/BSP,KMG319,已结算回为准,有效,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
